fecha,item_id,nombre_item,categoria,unidad_medida,ocupacion_familias,stock_inicio,ingreso_stock,consumo_real,stock_fin,consumo_estimado_7d,consumo_estimado_14d,dias_cobertura,stock_critico_7d,stock_critico_14d
2025-10-25,ITM012,Ensure pediátrico,alimentos,unidad,41,37.1,0.0,3.5,33.6,23.4,46.8,10.05,1.0,1.0
2025-10-26,ITM012,Ensure pediátrico,alimentos,unidad,38,33.6,0.0,3.3,30.3,23.5,47.0,9.03,1.0,1.0
2025-10-27,ITM012,Ensure pediátrico,alimentos,unidad,37,30.3,0.0,3.2,27.1,23.8,47.6,7.97,1.0,1.0
2025-10-28,ITM012,Ensure pediátrico,alimentos,unidad,37,27.1,0.0,2.5,24.6,22.8,45.6,7.55,1.0,1.0
2025-10-29,ITM012,Ensure pediátrico,alimentos,unidad,37,24.6,0.0,3.1,21.5,22.8,45.6,6.6,0.0,0.0
2025-10-30,ITM012,Ensure pediátrico,alimentos,unidad,37,147.9,126.4,3.0,144.9,22.1,44.2,45.9,0.0,0.0
2025-10-31,ITM012,Ensure pediátrico,alimentos,unidad,38,144.9,0.0,3.3,141.6,21.9,43.8,45.26,0.0,0.0
2025-11-01,ITM012,Ensure pediátrico,alimentos,unidad,36,141.6,0.0,2.9,138.7,21.3,42.6,45.58,0.0,0.0
2025-11-02,ITM012,Ensure pediátrico,alimentos,unidad,37,138.7,0.0,3.0,135.7,21.0,42.0,45.23,0.0,0.0
2025-11-03,ITM012,Ensure pediátrico,alimentos,unidad,37,135.7,0.0,3.1,132.6,20.9,41.8,44.41,0.0,0.0
2025-11-04,ITM012,Ensure pediátrico,alimentos,unidad,38,132.6,0.0,3.0,129.6,21.4,42.8,42.39,0.0,0.0
2025-11-05,ITM012,Ensure pediátrico,alimentos,unidad,35,129.6,0.0,2.2,127.4,20.5,41.0,43.5,0.0,0.0
2025-11-06,ITM012,Ensure pediátrico,alimentos,unidad,33,127.4,0.0,2.5,124.9,20.0,40.0,43.71,0.0,0.0
2025-11-07,ITM012,Ensure pediátrico,alimentos,unidad,32,124.9,0.0,2.6,122.3,19.3,38.6,44.36,0.0,0.0
2025-11-08,ITM012,Ensure pediátrico,alimentos,unidad,31,122.3,0.0,2.8,119.5,19.2,38.4,43.57,0.0,0.0
2025-11-09,ITM012,Ensure pediátrico,alimentos,unidad,35,119.5,0.0,3.1,116.4,19.3,38.6,42.22,0.0,0.0
2025-11-10,ITM012,Ensure pediátrico,alimentos,unidad,38,116.4,0.0,2.4,114.0,18.6,37.2,42.9,0.0,0.0
2025-11-11,ITM012,Ensure pediátrico,alimentos,unidad,37,114.0,0.0,2.1,111.9,17.7,35.4,44.25,0.0,0.0
2025-11-12,ITM012,Ensure pediátrico,alimentos,unidad,37,111.9,0.0,2.8,109.1,18.3,36.6,41.73,0.0,0.0
2025-11-13,ITM012,Ensure pediátrico,alimentos,unidad,40,109.1,0.0,3.4,105.7,19.2,38.4,38.54,0.0,0.0
2025-11-14,ITM012,Ensure pediátrico,alimentos,unidad,39,105.7,0.0,4.1,101.6,20.7,41.4,34.36,0.0,0.0
2025-11-15,ITM012,Ensure pediátrico,alimentos,unidad,41,101.6,0.0,3.4,98.2,21.3,42.6,32.27,0.0,0.0
2025-11-16,ITM012,Ensure pediátrico,alimentos,unidad,43,98.2,0.0,3.7,94.5,21.9,43.8,30.21,0.0,0.0
2025-11-17,ITM012,Ensure pediátrico,alimentos,unidad,41,94.5,0.0,2.5,92.0,22.0,44.0,29.27,0.0,0.0
2025-11-18,ITM012,Ensure pediátrico,alimentos,unidad,40,92.0,0.0,2.7,89.3,22.6,45.2,27.66,0.0,0.0
2025-11-19,ITM012,Ensure pediátrico,alimentos,unidad,38,89.3,0.0,2.8,86.5,22.6,45.2,26.79,0.0,0.0
2025-11-20,ITM012,Ensure pediátrico,alimentos,unidad,36,86.5,0.0,2.3,84.2,21.5,43.0,27.41,0.0,0.0
2025-11-21,ITM012,Ensure pediátrico,alimentos,unidad,37,84.2,0.0,3.0,81.2,20.4,40.8,27.86,0.0,0.0
2025-11-22,ITM012,Ensure pediátrico,alimentos,unidad,38,81.2,0.0,3.4,77.8,20.4,40.8,26.7,0.0,0.0
2025-11-23,ITM012,Ensure pediátrico,alimentos,unidad,40,77.8,0.0,4.7,73.1,21.4,42.8,23.91,0.0,0.0
2025-11-24,ITM012,Ensure pediátrico,alimentos,unidad,39,73.1,0.0,3.5,69.6,22.4,44.8,21.75,0.0,0.0
2025-11-25,ITM012,Ensure pediátrico,alimentos,unidad,38,69.6,0.0,3.1,66.5,22.8,45.6,20.42,0.0,1.0
2025-11-26,ITM012,Ensure pediátrico,alimentos,unidad,38,66.5,0.0,3.3,63.2,23.3,46.6,18.99,0.0,1.0
2025-11-27,ITM012,Ensure pediátrico,alimentos,unidad,38,63.2,0.0,3.0,60.2,24.0,48.0,17.56,0.0,1.0
2025-11-28,ITM012,Ensure pediátrico,alimentos,unidad,39,60.2,0.0,3.8,56.4,24.8,49.6,15.92,0.0,1.0
2025-11-29,ITM012,Ensure pediátrico,alimentos,unidad,38,56.4,0.0,3.1,53.3,24.5,49.0,15.23,0.0,1.0
2025-11-30,ITM012,Ensure pediátrico,alimentos,unidad,38,53.3,0.0,3.6,49.7,23.4,46.8,14.87,0.0,1.0
2025-12-01,ITM012,Ensure pediátrico,alimentos,unidad,39,49.7,0.0,2.2,47.5,22.1,44.2,15.05,0.0,1.0
2025-12-02,ITM012,Ensure pediátrico,alimentos,unidad,38,47.5,0.0,2.8,44.7,21.8,43.6,14.35,1.0,1.0
2025-12-03,ITM012,Ensure pediátrico,alimentos,unidad,36,44.7,0.0,3.5,41.2,22.0,44.0,13.11,1.0,1.0
2025-12-04,ITM012,Ensure pediátrico,alimentos,unidad,38,41.2,0.0,2.9,38.3,21.9,43.8,12.24,1.0,1.0
2025-12-05,ITM012,Ensure pediátrico,alimentos,unidad,39,38.3,0.0,3.3,35.0,21.4,42.8,11.45,1.0,1.0
2025-12-06,ITM012,Ensure pediátrico,alimentos,unidad,38,35.0,0.0,3.1,31.9,21.4,42.8,10.43,1.0,1.0
2025-12-07,ITM012,Ensure pediátrico,alimentos,unidad,40,31.9,0.0,3.6,28.3,21.4,42.8,9.26,1.0,1.0
2025-12-08,ITM012,Ensure pediátrico,alimentos,unidad,44,28.3,0.0,2.7,25.6,21.9,43.8,8.18,1.0,1.0
2025-12-09,ITM012,Ensure pediátrico,alimentos,unidad,44,25.6,0.0,3.7,21.9,22.8,45.6,6.72,1.0,1.0
2025-12-10,ITM012,Ensure pediátrico,alimentos,unidad,44,21.9,0.0,3.7,18.2,23.0,46.0,5.54,0.0,0.0
2025-12-11,ITM012,Ensure pediátrico,alimentos,unidad,43,146.3,128.1,3.3,143.0,23.4,46.8,42.78,0.0,0.0
2025-12-12,ITM012,Ensure pediátrico,alimentos,unidad,43,143.0,0.0,4.0,139.0,24.1,48.2,40.37,0.0,0.0
2025-12-13,ITM012,Ensure pediátrico,alimentos,unidad,44,139.0,0.0,3.9,135.1,24.9,49.8,37.98,0.0,0.0
2025-12-14,ITM012,Ensure pediátrico,alimentos,unidad,43,135.1,0.0,3.5,131.6,24.8,49.6,37.15,0.0,0.0
2025-12-15,ITM012,Ensure pediátrico,alimentos,unidad,43,131.6,0.0,3.6,128.0,25.7,51.4,34.86,0.0,0.0
2025-12-16,ITM012,Ensure pediátrico,alimentos,unidad,43,128.0,0.0,3.3,124.7,25.3,50.6,34.5,0.0,0.0
2025-12-17,ITM012,Ensure pediátrico,alimentos,unidad,43,124.7,0.0,3.2,121.5,24.8,49.6,34.29,0.0,0.0
2025-12-18,ITM012,Ensure pediátrico,alimentos,unidad,42,121.5,0.0,4.0,117.5,25.5,51.0,32.25,0.0,0.0
2025-12-19,ITM012,Ensure pediátrico,alimentos,unidad,45,117.5,0.0,4.5,113.0,26.0,52.0,30.42,0.0,0.0
2025-12-20,ITM012,Ensure pediátrico,alimentos,unidad,44,113.0,0.0,3.7,109.3,25.8,51.6,29.66,0.0,0.0
2025-12-21,ITM012,Ensure pediátrico,alimentos,unidad,44,109.3,0.0,4.7,104.6,27.0,54.0,27.12,0.0,0.0
2025-12-22,ITM012,Ensure pediátrico,alimentos,unidad,45,104.6,0.0,3.4,101.2,26.8,53.6,26.43,0.0,0.0
2025-12-23,ITM012,Ensure pediátrico,alimentos,unidad,44,101.2,0.0,3.8,97.4,27.3,54.6,24.97,0.0,0.0
2025-12-24,ITM012,Ensure pediátrico,alimentos,unidad,41,97.4,0.0,3.5,93.9,27.6,55.2,23.82,0.0,0.0
2025-12-25,ITM012,Ensure pediátrico,alimentos,unidad,40,93.9,0.0,2.9,91.0,26.5,53.0,24.04,0.0,0.0
2025-12-26,ITM012,Ensure pediátrico,alimentos,unidad,39,91.0,0.0,3.6,87.4,25.6,51.2,23.9,0.0,0.0
2025-12-27,ITM012,Ensure pediátrico,alimentos,unidad,42,87.4,0.0,3.7,83.7,25.6,51.2,22.89,0.0,0.0
2025-12-28,ITM012,Ensure pediátrico,alimentos,unidad,41,83.7,0.0,4.6,79.1,25.5,51.0,21.71,0.0,0.0
2025-12-29,ITM012,Ensure pediátrico,alimentos,unidad,42,79.1,0.0,3.2,75.9,25.3,50.6,21.0,0.0,0.0
2025-12-30,ITM012,Ensure pediátrico,alimentos,unidad,44,75.9,0.0,3.8,72.1,25.3,50.6,19.95,0.0,1.0
2025-12-31,ITM012,Ensure pediátrico,alimentos,unidad,44,72.1,0.0,3.8,68.3,25.6,51.2,18.68,0.0,1.0
2026-01-01,ITM012,Ensure pediátrico,alimentos,unidad,46,68.3,0.0,4.0,64.3,26.7,53.4,16.86,0.0,1.0
2026-01-02,ITM012,Ensure pediátrico,alimentos,unidad,47,64.3,0.0,3.2,61.1,26.3,52.6,16.26,0.0,1.0
2026-01-03,ITM012,Ensure pediátrico,alimentos,unidad,47,61.1,0.0,4.6,56.5,27.2,54.4,14.54,0.0,1.0
2026-01-04,ITM012,Ensure pediátrico,alimentos,unidad,47,56.5,0.0,4.7,51.8,27.3,54.6,13.28,0.0,1.0
2026-01-05,ITM012,Ensure pediátrico,alimentos,unidad,47,51.8,0.0,3.4,48.4,27.5,55.0,12.32,0.0,1.0
2026-01-06,ITM012,Ensure pediátrico,alimentos,unidad,44,48.4,0.0,3.4,45.0,27.1,54.2,11.62,1.0,1.0
2026-01-07,ITM012,Ensure pediátrico,alimentos,unidad,41,45.0,0.0,2.2,42.8,25.5,51.0,11.75,1.0,1.0
2026-01-08,ITM012,Ensure pediátrico,alimentos,unidad,42,42.8,0.0,2.9,39.9,24.4,48.8,11.45,1.0,1.0
2026-01-09,ITM012,Ensure pediátrico,alimentos,unidad,41,39.9,0.0,3.9,36.0,25.1,50.2,10.04,1.0,1.0
2026-01-10,ITM012,Ensure pediátrico,alimentos,unidad,39,36.0,0.0,3.7,32.3,24.2,48.4,9.34,1.0,1.0
2026-01-11,ITM012,Ensure pediátrico,alimentos,unidad,40,32.3,0.0,2.5,29.8,22.0,44.0,9.48,1.0,1.0
2026-01-12,ITM012,Ensure pediátrico,alimentos,unidad,39,29.8,0.0,3.3,26.5,21.9,43.8,8.47,1.0,1.0
2026-01-13,ITM012,Ensure pediátrico,alimentos,unidad,40,26.5,0.0,3.1,23.4,21.6,43.2,7.58,0.0,0.0
2026-01-14,ITM012,Ensure pediátrico,alimentos,unidad,40,147.4,124.0,2.3,145.1,21.7,43.4,46.81,0.0,0.0
2026-01-15,ITM012,Ensure pediátrico,alimentos,unidad,39,145.1,0.0,2.8,142.3,21.6,43.2,46.12,0.0,0.0
2026-01-16,ITM012,Ensure pediátrico,alimentos,unidad,37,142.3,0.0,3.5,138.8,21.2,42.4,45.83,0.0,0.0
2026-01-17,ITM012,Ensure pediátrico,alimentos,unidad,37,138.8,0.0,2.8,136.0,20.3,40.6,46.9,0.0,0.0
2026-01-18,ITM012,Ensure pediátrico,alimentos,unidad,41,136.0,0.0,3.4,132.6,21.2,42.4,43.78,0.0,0.0
2026-01-19,ITM012,Ensure pediátrico,alimentos,unidad,42,132.6,0.0,3.4,129.2,21.3,42.6,42.46,0.0,0.0
2026-01-20,ITM012,Ensure pediátrico,alimentos,unidad,41,129.2,0.0,2.2,127.0,20.4,40.8,43.58,0.0,0.0
2026-01-21,ITM012,Ensure pediátrico,alimentos,unidad,45,127.0,0.0,3.0,124.0,21.1,42.2,41.14,0.0,0.0
2026-01-22,ITM012,Ensure pediátrico,alimentos,unidad,45,124.0,0.0,3.8,120.2,22.1,44.2,38.07,0.0,0.0
2026-01-23,ITM012,Ensure pediátrico,alimentos,unidad,44,120.2,0.0,3.3,116.9,21.9,43.8,37.37,0.0,0.0
2026-01-24,ITM012,Ensure pediátrico,alimentos,unidad,44,116.9,0.0,3.3,113.6,22.4,44.8,35.5,0.0,0.0
2026-01-25,ITM012,Ensure pediátrico,alimentos,unidad,44,113.6,0.0,3.7,109.9,22.7,45.4,33.89,0.0,0.0
2026-01-26,ITM012,Ensure pediátrico,alimentos,unidad,45,109.9,0.0,2.7,107.2,22.0,44.0,34.11,0.0,0.0
2026-01-27,ITM012,Ensure pediátrico,alimentos,unidad,46,107.2,0.0,4.1,103.1,23.9,47.8,30.2,0.0,0.0
2026-01-28,ITM012,Ensure pediátrico,alimentos,unidad,45,103.1,0.0,2.9,100.2,23.8,47.6,29.47,0.0,0.0
2026-01-29,ITM012,Ensure pediátrico,alimentos,unidad,46,100.2,0.0,3.3,96.9,23.3,46.6,29.11,0.0,0.0
2026-01-30,ITM012,Ensure pediátrico,alimentos,unidad,45,96.9,0.0,2.9,94.0,22.9,45.8,28.73,0.0,0.0
2026-01-31,ITM012,Ensure pediátrico,alimentos,unidad,46,94.0,0.0,4.9,89.1,24.5,49.0,25.46,0.0,0.0
2026-02-01,ITM012,Ensure pediátrico,alimentos,unidad,46,89.1,0.0,3.4,85.7,24.2,48.4,24.79,0.0,0.0
2026-02-02,ITM012,Ensure pediátrico,alimentos,unidad,43,85.7,0.0,3.4,82.3,24.9,49.8,23.14,0.0,0.0
2026-02-03,ITM012,Ensure pediátrico,alimentos,unidad,42,82.3,0.0,2.8,79.5,23.6,47.2,23.58,0.0,0.0
2026-02-04,ITM012,Ensure pediátrico,alimentos,unidad,42,79.5,0.0,3.8,75.7,24.5,49.0,21.63,0.0,0.0
2026-02-05,ITM012,Ensure pediátrico,alimentos,unidad,43,75.7,0.0,3.9,71.8,25.1,50.2,20.02,0.0,0.0
2026-02-06,ITM012,Ensure pediátrico,alimentos,unidad,42,71.8,0.0,2.5,69.3,24.7,49.4,19.64,0.0,0.0
2026-02-07,ITM012,Ensure pediátrico,alimentos,unidad,44,69.3,0.0,3.0,66.3,22.8,45.6,20.36,0.0,1.0
2026-02-08,ITM012,Ensure pediátrico,alimentos,unidad,43,66.3,0.0,3.8,62.5,23.2,46.4,18.86,0.0,1.0
2026-02-09,ITM012,Ensure pediátrico,alimentos,unidad,41,62.5,0.0,3.1,59.4,22.9,45.8,18.16,0.0,1.0
2026-02-10,ITM012,Ensure pediátrico,alimentos,unidad,44,59.4,0.0,2.8,56.6,22.9,45.8,17.3,0.0,1.0
2026-02-11,ITM012,Ensure pediátrico,alimentos,unidad,41,56.6,0.0,2.9,53.7,22.0,44.0,17.09,0.0,1.0
2026-02-12,ITM012,Ensure pediátrico,alimentos,unidad,43,53.7,0.0,2.7,51.0,20.8,41.6,17.16,0.0,1.0
2026-02-13,ITM012,Ensure pediátrico,alimentos,unidad,43,51.0,0.0,3.3,47.7,21.6,43.2,15.46,0.0,1.0
2026-02-14,ITM012,Ensure pediátrico,alimentos,unidad,44,47.7,0.0,3.6,44.1,22.2,44.4,13.91,1.0,1.0
2026-02-15,ITM012,Ensure pediátrico,alimentos,unidad,43,44.1,0.0,2.7,41.4,21.1,42.2,13.73,1.0,1.0
2026-02-16,ITM012,Ensure pediátrico,alimentos,unidad,42,41.4,0.0,3.5,37.9,21.5,43.0,12.34,1.0,1.0
2026-02-17,ITM012,Ensure pediátrico,alimentos,unidad,45,37.9,0.0,2.9,35.0,21.6,43.2,11.34,1.0,1.0
2026-02-18,ITM012,Ensure pediátrico,alimentos,unidad,47,35.0,0.0,3.2,31.8,21.9,43.8,10.16,1.0,1.0
2026-02-19,ITM012,Ensure pediátrico,alimentos,unidad,48,31.8,0.0,3.5,28.3,22.7,45.4,8.73,1.0,1.0
2026-02-20,ITM012,Ensure pediátrico,alimentos,unidad,45,28.3,0.0,3.6,24.7,23.0,46.0,7.52,1.0,1.0
2026-02-21,ITM012,Ensure pediátrico,alimentos,unidad,44,24.7,0.0,4.2,20.5,23.6,47.2,6.08,1.0,1.0
2026-02-22,ITM012,Ensure pediátrico,alimentos,unidad,44,20.5,0.0,3.5,17.0,24.4,48.8,4.88,0.0,0.0
2026-02-23,ITM012,Ensure pediátrico,alimentos,unidad,42,145.2,128.2,3.2,142.0,24.1,48.2,41.24,0.0,0.0
2026-02-24,ITM012,Ensure pediátrico,alimentos,unidad,40,142.0,0.0,2.6,139.4,23.8,47.6,41.0,0.0,0.0
2026-02-25,ITM012,Ensure pediátrico,alimentos,unidad,42,139.4,0.0,2.9,136.5,23.5,47.0,40.66,0.0,0.0
2026-02-26,ITM012,Ensure pediátrico,alimentos,unidad,42,136.5,0.0,2.6,133.9,22.6,45.2,41.47,0.0,0.0
2026-02-27,ITM012,Ensure pediátrico,alimentos,unidad,44,133.9,0.0,3.0,130.9,22.0,44.0,41.65,0.0,0.0
2026-02-28,ITM012,Ensure pediátrico,alimentos,unidad,47,130.9,0.0,4.0,126.9,21.8,43.6,40.75,0.0,0.0
2026-03-01,ITM012,Ensure pediátrico,alimentos,unidad,48,126.9,0.0,3.1,123.8,21.4,42.8,40.5,0.0,0.0
2026-03-02,ITM012,Ensure pediátrico,alimentos,unidad,47,123.8,0.0,2.8,121.0,21.0,42.0,40.33,0.0,0.0
2026-03-03,ITM012,Ensure pediátrico,alimentos,unidad,48,121.0,0.0,3.1,117.9,21.5,43.0,38.39,0.0,0.0
2026-03-04,ITM012,Ensure pediátrico,alimentos,unidad,48,117.9,0.0,3.6,114.3,22.2,44.4,36.04,0.0,0.0
2026-03-05,ITM012,Ensure pediátrico,alimentos,unidad,48,114.3,0.0,3.3,111.0,22.9,45.8,33.93,0.0,0.0
2026-03-06,ITM012,Ensure pediátrico,alimentos,unidad,48,111.0,0.0,3.1,107.9,23.0,46.0,32.84,0.0,0.0
2026-03-07,ITM012,Ensure pediátrico,alimentos,unidad,48,107.9,0.0,3.3,104.6,22.3,44.6,32.83,0.0,0.0
2026-03-08,ITM012,Ensure pediátrico,alimentos,unidad,48,104.6,0.0,4.4,100.2,23.6,47.2,29.72,0.0,0.0
2026-03-09,ITM012,Ensure pediátrico,alimentos,unidad,49,100.2,0.0,3.7,96.5,24.5,49.0,27.57,0.0,0.0
2026-03-10,ITM012,Ensure pediátrico,alimentos,unidad,50,96.5,0.0,2.9,93.6,24.3,48.6,26.96,0.0,0.0
2026-03-11,ITM012,Ensure pediátrico,alimentos,unidad,50,93.6,0.0,3.5,90.1,24.2,48.4,26.06,0.0,0.0
2026-03-12,ITM012,Ensure pediátrico,alimentos,unidad,47,90.1,0.0,2.8,87.3,23.7,47.4,25.78,0.0,0.0
2026-03-13,ITM012,Ensure pediátrico,alimentos,unidad,46,87.3,0.0,2.8,84.5,23.4,46.8,25.28,0.0,0.0
2026-03-14,ITM012,Ensure pediátrico,alimentos,unidad,47,84.5,0.0,3.4,81.1,23.5,47.0,24.16,0.0,0.0
2026-03-15,ITM012,Ensure pediátrico,alimentos,unidad,46,81.1,0.0,3.4,77.7,22.5,45.0,24.17,0.0,0.0
2026-03-16,ITM012,Ensure pediátrico,alimentos,unidad,44,77.7,0.0,2.7,75.0,21.5,43.0,24.42,0.0,0.0
2026-03-17,ITM012,Ensure pediátrico,alimentos,unidad,44,75.0,0.0,3.2,71.8,21.8,43.6,23.06,0.0,0.0
2026-03-18,ITM012,Ensure pediátrico,alimentos,unidad,45,71.8,0.0,3.9,67.9,22.2,44.4,21.41,0.0,0.0
2026-03-19,ITM012,Ensure pediátrico,alimentos,unidad,45,67.9,0.0,3.6,64.3,23.0,46.0,19.57,0.0,1.0
2026-03-20,ITM012,Ensure pediátrico,alimentos,unidad,45,64.3,0.0,3.1,61.2,23.3,46.6,18.39,0.0,1.0
2026-03-21,ITM012,Ensure pediátrico,alimentos,unidad,44,61.2,0.0,3.4,57.8,23.3,46.6,17.36,0.0,1.0
2026-03-22,ITM012,Ensure pediátrico,alimentos,unidad,44,57.8,0.0,3.2,54.6,23.1,46.2,16.55,0.0,1.0
2026-03-23,ITM012,Ensure pediátrico,alimentos,unidad,46,54.6,0.0,2.7,51.9,23.1,46.2,15.73,0.0,1.0
2026-03-24,ITM012,Ensure pediátrico,alimentos,unidad,47,51.9,0.0,3.2,48.7,23.1,46.2,14.76,0.0,1.0
2026-03-25,ITM012,Ensure pediátrico,alimentos,unidad,47,48.7,0.0,2.7,46.0,21.9,43.8,14.7,0.0,1.0
2026-03-26,ITM012,Ensure pediátrico,alimentos,unidad,46,46.0,0.0,2.9,43.1,21.2,42.4,14.23,1.0,1.0
2026-03-27,ITM012,Ensure pediátrico,alimentos,unidad,47,43.1,0.0,3.4,39.7,21.5,43.0,12.93,1.0,1.0
2026-03-28,ITM012,Ensure pediátrico,alimentos,unidad,46,39.7,0.0,3.0,36.7,21.1,42.2,12.18,1.0,1.0
2026-03-29,ITM012,Ensure pediátrico,alimentos,unidad,45,36.7,0.0,2.7,34.0,20.6,41.2,11.55,1.0,1.0
2026-03-30,ITM012,Ensure pediátrico,alimentos,unidad,46,34.0,0.0,2.3,31.7,20.2,40.4,10.99,1.0,1.0
2026-03-31,ITM012,Ensure pediátrico,alimentos,unidad,49,31.7,0.0,3.1,28.6,20.1,40.2,9.96,1.0,1.0
2026-04-01,ITM012,Ensure pediátrico,alimentos,unidad,50,28.6,0.0,3.1,25.5,20.5,41.0,8.71,1.0,1.0
2026-04-02,ITM012,Ensure pediátrico,alimentos,unidad,52,25.5,0.0,3.4,22.1,21.0,42.0,7.37,1.0,1.0
2026-04-03,ITM012,Ensure pediátrico,alimentos,unidad,49,22.1,0.0,3.6,18.5,21.2,42.4,6.11,1.0,1.0
2026-04-04,ITM012,Ensure pediátrico,alimentos,unidad,50,18.5,0.0,3.4,15.1,21.6,43.2,4.89,0.0,0.0
2026-04-05,ITM012,Ensure pediátrico,alimentos,unidad,50,146.5,131.4,2.8,143.7,21.7,43.4,46.35,0.0,0.0
2026-04-06,ITM012,Ensure pediátrico,alimentos,unidad,51,143.7,0.0,3.2,140.5,22.6,45.2,43.52,0.0,0.0
2026-04-07,ITM012,Ensure pediátrico,alimentos,unidad,49,140.5,0.0,3.9,136.6,23.4,46.8,40.86,0.0,0.0
2026-04-08,ITM012,Ensure pediátrico,alimentos,unidad,49,136.6,0.0,2.4,134.2,22.7,45.4,41.38,0.0,0.0
2026-04-09,ITM012,Ensure pediátrico,alimentos,unidad,50,134.2,0.0,3.5,130.7,22.8,45.6,40.13,0.0,0.0
2026-04-10,ITM012,Ensure pediátrico,alimentos,unidad,52,130.7,0.0,2.4,128.3,21.6,43.2,41.58,0.0,0.0
2026-04-11,ITM012,Ensure pediátrico,alimentos,unidad,54,128.3,0.0,3.4,124.9,21.6,43.2,40.48,0.0,0.0
2026-04-12,ITM012,Ensure pediátrico,alimentos,unidad,53,124.9,0.0,3.5,121.4,22.3,44.6,38.11,0.0,0.0
2026-04-13,ITM012,Ensure pediátrico,alimentos,unidad,54,121.4,0.0,2.8,118.6,21.9,43.8,37.91,0.0,0.0
2026-04-14,ITM012,Ensure pediátrico,alimentos,unidad,51,118.6,0.0,2.6,116.0,20.6,41.2,39.42,0.0,0.0
2026-04-15,ITM012,Ensure pediátrico,alimentos,unidad,51,116.0,0.0,2.9,113.1,21.1,42.2,37.52,0.0,0.0
2026-04-16,ITM012,Ensure pediátrico,alimentos,unidad,48,113.1,0.0,2.6,110.5,20.2,40.4,38.29,0.0,0.0
2026-04-17,ITM012,Ensure pediátrico,alimentos,unidad,50,110.5,0.0,3.4,107.1,21.2,42.4,35.36,0.0,0.0
2026-04-18,ITM012,Ensure pediátrico,alimentos,unidad,54,107.1,0.0,4.5,102.6,22.3,44.6,32.21,0.0,0.0
2026-04-19,ITM012,Ensure pediátrico,alimentos,unidad,54,102.6,0.0,4.4,98.2,23.2,46.4,29.63,0.0,0.0
2026-04-20,ITM012,Ensure pediátrico,alimentos,unidad,52,98.2,0.0,4.0,94.2,24.4,48.8,27.02,0.0,0.0
2026-04-21,ITM012,Ensure pediátrico,alimentos,unidad,49,94.2,0.0,3.3,90.9,25.1,50.2,25.35,0.0,0.0
2026-04-22,ITM012,Ensure pediátrico,alimentos,unidad,51,90.9,0.0,3.2,87.7,25.4,50.8,24.17,0.0,0.0
2026-04-23,ITM012,Ensure pediátrico,alimentos,unidad,52,87.7,0.0,3.7,84.0,26.5,53.0,22.19,0.0,0.0
2026-04-24,ITM012,Ensure pediátrico,alimentos,unidad,55,84.0,0.0,4.4,79.6,27.5,55.0,20.26,0.0,0.0
2026-04-25,ITM012,Ensure pediátrico,alimentos,unidad,54,79.6,0.0,3.2,76.4,26.2,52.4,20.41,0.0,0.0
2026-04-26,ITM012,Ensure pediátrico,alimentos,unidad,55,76.4,0.0,3.3,73.1,25.1,50.2,20.39,0.0,0.0
2026-04-27,ITM012,Ensure pediátrico,alimentos,unidad,54,73.1,0.0,3.1,70.0,24.2,48.4,20.25,0.0,0.0
2026-04-28,ITM012,Ensure pediátrico,alimentos,unidad,54,70.0,0.0,2.7,67.3,23.6,47.2,19.96,0.0,0.0
2026-04-29,ITM012,Ensure pediátrico,alimentos,unidad,53,67.3,0.0,3.6,63.7,24.0,48.0,18.58,0.0,0.0
2026-04-30,ITM012,Ensure pediátrico,alimentos,unidad,56,63.7,0.0,3.0,60.7,23.3,46.6,18.24,0.0,0.0
2026-05-01,ITM012,Ensure pediátrico,alimentos,unidad,55,60.7,0.0,3.9,56.8,22.8,45.6,17.44,0.0,0.0
2026-05-02,ITM012,Ensure pediátrico,alimentos,unidad,56,56.8,0.0,4.1,52.7,23.7,47.4,15.57,0.0,0.0
2026-05-03,ITM012,Ensure pediátrico,alimentos,unidad,57,52.7,0.0,3.1,49.6,23.5,47.0,14.77,0.0,0.0
2026-05-04,ITM012,Ensure pediátrico,alimentos,unidad,57,49.6,0.0,3.3,46.3,23.7,47.4,13.68,0.0,0.0
2026-05-05,ITM012,Ensure pediátrico,alimentos,unidad,58,46.3,0.0,3.5,42.8,24.5,49.0,12.23,0.0,0.0
2026-05-06,ITM012,Ensure pediátrico,alimentos,unidad,55,42.8,0.0,3.1,39.7,24.0,48.0,11.58,0.0,0.0
2026-05-07,ITM012,Ensure pediátrico,alimentos,unidad,53,39.7,0.0,3.6,36.1,24.6,49.2,10.27,0.0,0.0
2026-05-08,ITM012,Ensure pediátrico,alimentos,unidad,51,36.1,0.0,3.3,32.8,24.0,48.0,9.57,0.0,0.0
2026-05-09,ITM012,Ensure pediátrico,alimentos,unidad,52,32.8,0.0,3.0,29.8,22.9,45.8,9.11,0.0,0.0
2026-05-10,ITM012,Ensure pediátrico,alimentos,unidad,53,29.8,0.0,2.8,27.0,22.6,45.2,8.36,0.0,0.0
2026-05-11,ITM012,Ensure pediátrico,alimentos,unidad,50,27.0,0.0,2.3,24.7,21.6,43.2,8.0,0.0,0.0
2026-05-12,ITM012,Ensure pediátrico,alimentos,unidad,50,148.6,123.9,2.9,145.7,21.0,42.0,48.57,0.0,0.0
2026-05-13,ITM012,Ensure pediátrico,alimentos,unidad,48,145.7,0.0,3.6,142.1,21.5,43.0,46.27,0.0,0.0
